,Trimestre,Poblacion_ocupada_en_la_industria_manufacturera,Tasa_de_ocupaci n_en_la_industria_manufacturera
801,1,14356,12.214545830000000000000
802,1,177043,24.560140390000000000000
803,1,69200,17.626845790000000000000
804,1,15379,8.930271990000000000000
805,1,8593,7.2571722960000000000000
806,1,65056,5.5473222680000000000000
807,1,56657,11.638923640000000000000
808,1,201405,21.248973980000000000000
809,1,117415,25.048212720000000000000
810,1,366841,15.810238010000000000000
811,1,206929,12.120042480000000000000
812,1,65966,16.391145210000000000000
813,1,30364,15.106392510000000000000
814,1,324683,26.258271340000000000000
815,1,170631,22.383090590000000000000
816,1,53259,7.064558490000000000000
817,1,78669,15.294659730000000000000
818,1,89702,15.055546510000000000000
819,1,53794,13.859396460000000000000
820,1,368855,19.658741450000000000000
821,1,190425,16.004212320000000000000
822,1,707309,19.12199450000000000000
823,1,365377,16.748013170000000000000
824,1,137794,13.413245230000000000000
825,1,72897,11.755798310000000000000
826,1,45749,10.67124160000000000000
827,1,31932,10.959524720000000000000
828,1,22813,8.2088907760000000000000
829,1,15028,8.6858014770000000000000
830,1,319731,24.982614660000000000000
831,1,137062,19.041043370000000000000
832,1,65690,7.4236306290000000000000
833,1,113384,19.403804980000000000000
834,1,218053,16.270232120000000000000
835,1,181938,20.367729210000000000000
836,1,95258,22.73026630000000000000
837,1,53628,20.241793330000000000000
838,1,21588,5.7084833970000000000000
839,1,13793,5.8355650890000000000000
840,1,113477,17.711215890000000000000
841,1,61252,16.544265610000000000000
842,1,83828,11.377600670000000000000
843,1,44197,10.292518320000000000000
844,1,95999,14.919534690000000000000
845,1,83707,20.375987070000000000000
846,1,42648,7.527481450000000000000
847,1,23642,8.4589485890000000000000
848,1,151129,17.727575580000000000000
849,1,97553,18.921424680000000000000
850,1,60305,22.208759760000000000000
851,1,41959,24.854724350000000000000
852,1,193837,10.157010620000000000000
853,1,105676,10.220748670000000000000
854,1,88281,17.001669720000000000000
855,1,82712,25.521857060000000000000
856,1,31160,9.6573141140000000000000
857,1,18456,9.8055987970000000000000
858,2,4529217,16.00108770000000000000
859,2,2851351,16.784566030000000000000
860,2,59965,22.270627210000000000000
861,2,30393,18.435530540000000000000
862,2,156928,18.962871310000000000000
863,2,121410,23.086796540000000000000
864,2,12147,6.778384170000000000000
865,2,6021,5.8018636110000000000000
866,2,17194,7.6270660150000000000000
867,2,14532,12.011505650000000000000
868,2,179451,25.014531910000000000000
869,2,68089,17.416427290000000000000
870,2,13756,7.8983480990000000000000
871,2,10130,8.1830812980000000000000
872,2,64332,5.3605130870000000000000
873,2,53917,11.23329340000000000000
874,2,194907,20.781013940000000000000
875,2,128583,26.505291450000000000000
876,2,360904,15.495134690000000000000
877,2,207455,11.862841520000000000000
878,2,55945,14.09584520000000000000
879,2,22765,11.466087780000000000000
880,2,332145,25.967796790000000000000
881,2,178898,23.301322420000000000000
882,2,50056,6.4075698830000000000000
883,2,76930,15.491060370000000000000
884,2,87683,14.062850840000000000000
885,2,62587,16.38930860000000000000
886,2,390191,20.368808170000000000000
887,2,232458,18.962912450000000000000
888,2,742920,19.618530340000000000000
889,2,391137,17.927672740000000000000
890,2,156932,15.170456410000000000000
891,2,97211,15.125078960000000000000
892,2,46384,10.550594360000000000000
893,2,35272,11.777315510000000000000
894,2,27287,9.7277083010000000000000
895,2,16211,9.1944961210000000000000
896,2,315374,24.552009550000000000000
897,2,146859,19.964654460000000000000
898,2,63450,7.1246505050000000000000
899,2,111413,19.574127920000000000000
900,2,231409,16.757123130000000000000
901,2,208018,22.927146480000000000000
902,2,94534,22.348304860000000000000
903,2,54734,19.717000840000000000000
904,2,20623,5.412633590000000000000
905,2,15699,6.3189544480000000000000
906,2,105652,16.456082640000000000000
907,2,56649,15.294212930000000000000
908,2,78619,10.546642860000000000000
909,2,37581,9.1353937250000000000000
910,2,103497,15.491962660000000000000
911,2,89928,21.321118410000000000000
912,2,41956,7.4333925080000000000000
913,2,23114,8.708429250000000000000
914,2,153040,17.876854820000000000000
915,2,101122,19.033153020000000000000
916,2,60396,22.138241210000000000000
917,2,46007,26.543163580000000000000
918,2,190573,9.9008939080000000000000
919,2,105182,10.207949780000000000000
920,2,91773,17.414462810000000000000
921,2,82631,24.652576810000000000000
922,2,29194,8.4110991710000000000000
923,2,18415,9.4141885090000000000000
924,3,4386561,15.503562780000000000000
925,3,2723216,16.271653760000000000000
926,3,60443,22.191585680000000000000
927,3,29067,17.612627620000000000000
928,3,152330,18.614876260000000000000
929,3,115076,22.286390460000000000000
930,3,12720,7.1005917160000000000000
931,3,6239,5.8559065910000000000000
932,3,16375,7.179939140000000000000
933,3,15020,12.459560350000000000000
934,3,175666,25.115845490000000000000
935,3,67866,17.220546110000000000000
936,3,14773,8.1337025880000000000000
937,3,10075,8.1387176770000000000000
938,3,58822,4.842448770000000000000
939,3,65966,13.07666080000000000000
940,3,189422,20.024864310000000000000
941,3,108721,22.526360280000000000000
942,3,356709,15.586054960000000000000
943,3,174101,10.297441150000000000000
944,3,53918,13.300311550000000000000
945,3,25298,13.154254930000000000000
946,3,317835,25.166756930000000000000
947,3,176720,23.040116820000000000000
948,3,59142,7.3847652230000000000000
949,3,88669,16.847423360000000000000
950,3,87102,13.941004180000000000000
951,3,74991,20.014412110000000000000
952,3,384941,20.273828160000000000000
953,3,220991,18.689642050000000000000
954,3,676987,17.942556210000000000000
955,3,402438,18.826927450000000000000
956,3,169764,15.867915060000000000000
957,3,87698,13.657465450000000000000
958,3,49884,11.333666560000000000000
959,3,31956,10.781012790000000000000
960,3,27224,9.9044985720000000000000
961,3,16719,9.8543566290000000000000
962,3,314299,24.227836430000000000000
963,3,140125,19.656321230000000000000
964,3,59852,6.6123919930000000000000
965,3,103454,17.507454550000000000000
966,3,223270,16.131164790000000000000
967,3,158698,18.424997010000000000000
968,3,94720,22.087440330000000000000
969,3,58408,20.928241010000000000000
970,3,25821,6.6595654690000000000000
971,3,16898,7.0741407460000000000000
972,3,104380,16.833311830000000000000
973,3,55352,15.273941420000000000000
974,3,67059,9.1454857640000000000000
975,3,42285,10.398172420000000000000
976,3,102437,15.473352850000000000000
977,3,83986,20.997497380000000000000
978,3,44366,7.5444554220000000000000
979,3,24367,9.3453965280000000000000
980,3,141709,16.925489580000000000000
981,3,92434,18.031082420000000000000
982,3,60544,21.661073470000000000000
983,3,44169,25.471290090000000000000
984,3,166414,8.7537156770000000000000
985,3,87645,8.5683783870000000000000
986,3,90753,17.018367980000000000000
987,3,83440,25.238577760000000000000
988,3,26880,7.5196173050000000000000
989,3,14344,7.5144326980000000000000
990,4,4333662,15.432799870000000000000
991,4,2664257,15.936617860000000000000
992,4,58420,21.228274810000000000000
993,4,31093,18.284407120000000000000
994,4,153311,19.032597660000000000000
995,4,114512,22.523819640000000000000
996,4,11945,6.7320806610000000000000
997,4,6431,5.9754885110000000000000
998,4,17932,7.9951134040000000000000
999,4,15160,12.762446750000000000000
1000,4,162606,23.397859740000000000000
1001,4,61959,15.532542150000000000000
1002,4,15803,8.9220988920000000000000
1003,4,10599,8.8407513680000000000000
1004,4,58936,4.9216112980000000000000
1005,4,40530,8.7751394860000000000000
1006,4,147842,16.462466110000000000000
1007,4,105673,21.695515870000000000000
1008,4,326095,14.487876160000000000000
1009,4,173414,10.39392430000000000000
1010,4,52610,13.233788550000000000000
1011,4,26238,12.848412430000000000000
1012,4,310642,24.642451160000000000000
1013,4,188518,24.425821260000000000000
1014,4,60229,7.6759847170000000000000
1015,4,78465,14.311536050000000000000
1016,4,77487,12.191253860000000000000
1017,4,72474,21.025361330000000000000
1018,4,375169,20.164782240000000000000
1019,4,209783,17.826245450000000000000
1020,4,712081,18.804283930000000000000
1021,4,384454,17.618104690000000000000
1022,4,156641,14.973392380000000000000
1023,4,81171,12.877887650000000000000
1024,4,52795,12.030745110000000000000
1025,4,30852,10.422303970000000000000
1026,4,25305,8.8622490260000000000000
1027,4,17156,9.9385358680000000000000
1028,4,313090,24.234885420000000000000
1029,4,132877,18.425478990000000000000
1030,4,68684,7.5610446140000000000000
1031,4,111049,19.185975190000000000000
1032,4,232682,16.627910470000000000000
1033,4,191170,21.620527340000000000000
1034,4,94323,22.226280470000000000000
1035,4,52329,19.043269410000000000000
1036,4,25567,6.6161533820000000000000
1037,4,13815,5.7482742690000000000000
1038,4,97011,15.521288150000000000000
1039,4,58386,15.69018430000000000000
1040,4,74534,10.080594440000000000000
1041,4,42706,9.8250150690000000000000
1042,4,109341,16.711320460000000000000
1043,4,78169,20.197559830000000000000
1044,4,42776,7.666389470000000000000
1045,4,20700,7.9440920130000000000000
1046,4,139875,17.071396580000000000000
1047,4,83989,16.249760570000000000000
1048,4,59378,21.754406530000000000000
1049,4,41952,25.267266150000000000000
1050,4,186621,9.8263418480000000000000
1051,4,87588,8.9640131530000000000000
1052,4,84859,15.741331590000000000000
1053,4,84439,25.04486120000000000000
1054,4,29072,7.9411298740000000000000
1055,4,16606,8.3406580710000000000000
1056,1,4314606,15.403801380000000000000
1057,1,2583150,15.544873030000000000000
1058,1,57091,21.634803040000000000000
1059,1,26764,16.651631010000000000000
1060,1,147019,18.331363280000000000000
1061,1,107988,21.541033250000000000000
1062,1,11509,6.5429221150000000000000
1063,1,6742,6.3168151710000000000000
1064,1,15760,7.068373960000000000000
1065,1,13017,10.980825520000000000000
1066,1,155284,22.672308320000000000000
1067,1,56989,14.587167470000000000000
1068,1,16428,9.3467302370000000000000
1069,1,10226,8.4319368060000000000000
1070,1,68877,5.6971260020000000000000
1071,1,51009,9.9631817960000000000000
1072,1,150915,17.044049240000000000000
1073,1,102021,22.431910080000000000000
1074,1,296876,13.232734430000000000000
1075,1,162151,9.439429970000000000000
1076,1,55890,14.309781550000000000000
1077,1,22740,11.337631060000000000000
1078,1,309700,25.268389950000000000000
1079,1,179841,23.09817440000000000000
1080,1,65297,8.5396188510000000000000
1081,1,81616,16.526174470000000000000
1082,1,75831,11.826566770000000000000
1083,1,62999,17.821953030000000000000
1084,1,379831,20.579015240000000000000
1085,1,208880,17.834059910000000000000
1086,1,710105,18.772189540000000000000
1087,1,347885,16.286994940000000000000
1088,1,160547,15.263457620000000000000
1089,1,84481,13.313361430000000000000
1090,1,49043,11.371630630000000000000
1091,1,27086,9.0510831830000000000000
1092,1,27046,9.3399269270000000000000
1093,1,14290,7.9126452820000000000000
1094,1,305847,24.030765340000000000000
1095,1,118346,16.291430290000000000000
1096,1,65717,7.1368686270000000000000
1097,1,129621,22.323699760000000000000
1098,1,235273,16.939654640000000000000
1099,1,182053,21.566376670000000000000
1100,1,92680,22.365620460000000000000
1101,1,48877,18.068864050000000000000
1102,1,24698,6.4131826240000000000000
1103,1,13134,5.7409868170000000000000
1104,1,100258,15.832093710000000000000
1105,1,51810,14.119743930000000000000
1106,1,77481,10.08496880000000000000
1107,1,40665,9.5199857660000000000000
1108,1,113544,17.07744440000000000000
1109,1,84529,21.576345120000000000000
1110,1,41853,7.3628989270000000000000
1111,1,20684,7.6498609390000000000000
1112,1,143164,17.184202880000000000000
1113,1,76789,15.359059440000000000000
1114,1,55387,20.832048260000000000000
1115,1,42553,25.84122280000000000000
1116,1,192930,9.9391994860000000000000
1117,1,114460,11.408921010000000000000
1118,1,85081,16.035863520000000000000
1119,1,77892,23.245514560000000000000
1120,1,27644,8.2265974670000000000000
1121,1,15012,8.5452765320000000000000
1122,2,4203672,14.90913690000000000000
1123,2,2507990,14.900281190000000000000
1124,2,54838,20.378525220000000000000
1125,2,27898,16.899377890000000000000
1126,2,146523,18.155943120000000000000
1127,2,105587,20.600251290000000000000
1128,2,10224,5.8130213040000000000000
1129,2,4457,4.2904862290000000000000
1130,2,17086,7.5319488470000000000000
1131,2,14086,11.723581160000000000000
1132,2,162100,23.713287190000000000000
1133,2,54910,14.261744970000000000000
1134,2,16562,9.3876648740000000000000
1135,2,10093,8.4785201860000000000000
1136,2,81802,6.6652760640000000000000
1137,2,58728,11.249669570000000000000
1138,2,171108,19.547783010000000000000
1139,2,86269,18.541866370000000000000
1140,2,285090,12.759164230000000000000
1141,2,156554,9.1507042440000000000000
1142,2,52475,13.248084420000000000000
1143,2,23398,11.855973080000000000000
1144,2,299124,24.39502580000000000000
1145,2,172397,21.520330450000000000000
1146,2,60589,7.3079005990000000000000
1147,2,74914,14.120596380000000000000
1148,2,82737,12.914721350000000000000
1149,2,55594,15.93266290000000000000
1150,2,380616,20.290700310000000000000
1151,2,193917,16.680300480000000000000
1152,2,684460,17.65786070000000000000
1153,2,344688,15.761431210000000000000
1154,2,137900,13.413313910000000000000
1155,2,69459,10.81326380000000000000
1156,2,50061,11.332735690000000000000
1157,2,36011,11.551354140000000000000
1158,2,28092,9.917285350000000000000
1159,2,17831,9.5318789520000000000000
1160,2,287952,22.631384120000000000000
1161,2,112693,15.435684530000000000000
1162,2,63301,6.8182234340000000000000
1163,2,116992,19.560739410000000000000
1164,2,228439,16.522063020000000000000
1165,2,173701,20.852460980000000000000
1166,2,82303,20.487500090000000000000
1167,2,44327,16.940686390000000000000
1168,2,19924,5.2756307910000000000000
1169,2,14514,6.1109777820000000000000
1170,2,91610,14.348026970000000000000
1171,2,52409,14.312594560000000000000
1172,2,73825,9.9896483830000000000000
1173,2,49969,12.073189590000000000000
1174,2,111079,16.603538370000000000000
1175,2,84899,21.457022270000000000000
1176,2,36169,6.4982267270000000000000
1177,2,22400,8.0205383070000000000000
1178,2,129352,15.609610110000000000000
1179,2,78015,15.005366270000000000000
1180,2,55901,19.721574450000000000000
1181,2,41488,22.6875270000000000000
1182,2,185357,9.5178066380000000000000
1183,2,115711,11.53254670000000000000
1184,2,81465,14.891610140000000000000
1185,2,74898,22.181155880000000000000
1186,2,35608,10.181131970000000000000
1187,2,19183,9.577755920000000000000
1188,3,4177287,14.733602360000000000000
1189,3,2605551,14.982089120000000000000
1190,3,52381,19.209414560000000000000
1191,3,26573,15.547039550000000000000
1192,3,146254,18.457092380000000000000
1193,3,107677,21.300961620000000000000
1194,3,10951,6.2991808940000000000000
1195,3,5696,5.7926209170000000000000
1196,3,14812,6.4030294650000000000000
1197,3,15647,12.756919820000000000000
1198,3,152229,22.317302730000000000000
1199,3,56994,14.440047230000000000000
1200,3,17442,9.7811823560000000000000
1201,3,11193,9.1523843790000000000000
1202,3,83184,6.6623683990000000000000
1203,3,60909,11.311745760000000000000
1204,3,156160,17.590101960000000000000
1205,3,84623,18.103228820000000000000
1206,3,296265,13.198287720000000000000
1207,3,165226,9.5679023070000000000000
1208,3,51453,13.050094730000000000000
1209,3,23967,12.367192140000000000000
1210,3,300327,23.988584280000000000000
1211,3,181866,21.38317010000000000000
1212,3,56764,6.6224192060000000000000
1213,3,85197,14.198032870000000000000
1214,3,86334,13.337267540000000000000
1215,3,73971,20.077791230000000000000
1216,3,364345,19.307690430000000000000
1217,3,186630,15.324685780000000000000
1218,3,686731,17.568282840000000000000
1219,3,346604,15.37499290000000000000
1220,3,134479,12.537396640000000000000
1221,3,72575,10.539010680000000000000
1222,3,53263,12.07681930000000000000
1223,3,31991,10.462781270000000000000
1224,3,24022,8.3461305950000000000000
1225,3,16924,9.1679803250000000000000
1226,3,287189,22.682605120000000000000
1227,3,114626,15.48644230000000000000
1228,3,57161,5.9935347290000000000000
1229,3,134557,20.773945530000000000000
1230,3,236135,16.904047060000000000000
1231,3,190580,20.910021520000000000000
1232,3,91709,21.833240880000000000000
1233,3,46874,17.833323820000000000000
1234,3,24327,6.4436409870000000000000
1235,3,13685,5.9018104350000000000000
1236,3,92560,14.650089820000000000000
1237,3,53913,15.249735530000000000000
1238,3,81508,11.32214380000000000000
1239,3,54770,12.522062790000000000000
1240,3,97076,15.54857930000000000000
1241,3,84426,20.823816690000000000000
1242,3,34901,6.2306080110000000000000
1243,3,26393,8.9038600370000000000000
1244,3,125081,15.284722730000000000000
1245,3,74652,14.543315120000000000000
1246,3,58486,21.01650820000000000000
1247,3,45558,25.849830630000000000000
1248,3,189154,9.810327310000000000000
1249,3,113875,10.798199080000000000000
1250,3,80338,14.522677560000000000000
1251,3,78194,22.892056550000000000000
1252,3,34266,9.4198954260000000000000
1253,3,19185,9.2479224110000000000000
1254,4,4308540,14.986387160000000000000
1255,4,2638406,14.996044390000000000000
1256,4,58348,20.917310160000000000000
1257,4,30851,17.600680040000000000000
1258,4,143964,17.343116980000000000000
1259,4,99344,19.938064840000000000000
1260,4,9143,5.2092413750000000000000
1261,4,6758,6.7655097160000000000000
1262,4,14983,6.4465192320000000000000
1263,4,17957,13.953578730000000000000
1264,4,162250,22.892706930000000000000
1265,4,67154,16.430600450000000000000
1266,4,16619,9.1697105460000000000000
1267,4,10129,8.6856231460000000000000
1268,4,83357,6.6349024670000000000000
1269,4,53909,9.6335226360000000000000
1270,4,169307,18.752547490000000000000
1271,4,104260,22.106077790000000000000
1272,4,309480,13.681177460000000000000
1273,4,178493,10.484022550000000000000
1274,4,55694,14.156696180000000000000
1275,4,22973,11.528984310000000000000
1276,4,329041,25.735320570000000000000
1277,4,185967,21.802009660000000000000
1278,4,52431,6.2567497740000000000000
1279,4,76873,13.694381550000000000000
1280,4,83027,12.805319110000000000000
1281,4,66759,18.465278890000000000000
1282,4,369820,19.151050530000000000000
1283,4,202269,15.961166520000000000000
1284,4,700107,18.106607310000000000000
1285,4,377537,16.126417010000000000000
1286,4,146233,13.29334110000000000000
1287,4,75196,11.35369860000000000000
1288,4,50935,11.371069460000000000000
1289,4,31176,10.114327980000000000000
1290,4,24632,8.258981710000000000000
1291,4,15399,8.1828616370000000000000
1292,4,291904,22.413843410000000000000
1293,4,107226,14.151268360000000000000
1294,4,73787,7.7077918820000000000000
1295,4,129747,20.660284520000000000000
1296,4,232481,16.57030160000000000000
1297,4,174942,18.738853380000000000000
1298,4,86996,20.304772310000000000000
1299,4,50103,19.769254140000000000000
1300,4,20627,5.4584811940000000000000
1301,4,15236,6.3636325670000000000000
1302,4,100122,15.432730550000000000000
1303,4,59993,16.481457570000000000000
1304,4,71639,9.4876919190000000000000
1305,4,52691,11.171702570000000000000
1306,4,107742,16.105029030000000000000
1307,4,97131,22.817897990000000000000
1308,4,35309,6.3458144480000000000000
1309,4,15441,5.345736670000000000000
1310,4,142280,16.904186250000000000000
1311,4,79191,15.4442180000000000000
1312,4,56401,19.8630740000000000000
1313,4,46312,26.056183510000000000000
1314,4,190645,9.675647940000000000000
1315,4,92274,8.6010861120000000000000
1316,4,86097,15.612272650000000000000
1317,4,76459,21.350881160000000000000
1318,4,33139,8.8712505520000000000000
1319,4,18656,9.0200989230000000000000
1320,1,4477317,15.753368480000000000000
1321,1,2580136,15.085860920000000000000
1322,1,58931,21.490174060000000000000
1323,1,30999,17.90287090000000000000
1324,1,141575,17.258971740000000000000
1325,1,101521,20.545818830000000000000
1326,1,12411,7.0404238660000000000000
1327,1,6270,6.0097190670000000000000
1328,1,15956,6.918050840000000000000
1329,1,16875,13.665959410000000000000
1330,1,175396,25.643552340000000000000
1331,1,66704,16.738560370000000000000
1332,1,16229,9.0747947840000000000000
1333,1,10060,8.350488080000000000000
1334,1,96369,7.5710782910000000000000
1335,1,64489,11.865632370000000000000
1336,1,167149,19.061526390000000000000
1337,1,101543,23.026824530000000000000
1338,1,315871,13.955930730000000000000
1339,1,164724,9.707302930000000000000
1340,1,60093,15.369800580000000000000
1341,1,24916,12.161087060000000000000
1342,1,323931,25.783807660000000000000
1343,1,183168,22.185186620000000000000
1344,1,65689,8.5377249980000000000000
1345,1,91157,16.987538460000000000000
1346,1,80183,12.419707840000000000000
1347,1,56862,15.993092220000000000000
1348,1,378331,19.899977010000000000000
1349,1,208049,16.987682750000000000000
1350,1,718957,18.739054660000000000000
1351,1,341799,15.296900820000000000000
1352,1,149286,13.910711510000000000000
1353,1,68674,10.999473040000000000000
1354,1,55498,12.175526970000000000000
1355,1,35717,11.787127450000000000000
1356,1,23176,7.7500560120000000000000
1357,1,16607,9.0356594880000000000000
1358,1,304810,23.588691110000000000000
1359,1,112769,15.020085560000000000000
1360,1,85979,9.2149614650000000000000
1361,1,134597,22.227451680000000000000
1362,1,241462,17.42106080000000000000
1363,1,157526,17.916766190000000000000
1364,1,99495,22.791203760000000000000
1365,1,47225,19.083275410000000000000
1366,1,21334,5.5081354340000000000000
1367,1,15021,6.1789641260000000000000
1368,1,96580,14.867130220000000000000
1369,1,50548,14.665494540000000000000
1370,1,67420,8.887541360000000000000
1371,1,49907,10.678377710000000000000
1372,1,107509,16.027914560000000000000
1373,1,83489,20.877573780000000000000
1374,1,40126,7.1960689370000000000000
1375,1,16737,5.7488201470000000000000
1376,1,153059,18.442420980000000000000
1377,1,85776,16.895416080000000000000
1378,1,56042,20.670246820000000000000
1379,1,44440,25.478583430000000000000
1380,1,215784,11.114504890000000000000
1381,1,97795,9.2713291770000000000000
1382,1,91904,16.727366710000000000000
1383,1,75110,20.795840280000000000000
1384,1,40782,11.581419520000000000000
1385,1,19062,10.175517260000000000000
1386,2,4437951,15.273149070000000000000
1387,2,2572927,14.668564840000000000000
1388,2,65153,22.736330040000000000000
1389,2,30430,16.588892040000000000000
1390,2,146598,17.976654560000000000000
1391,2,106419,20.817325370000000000000
1392,2,14778,7.9960176820000000000000
1393,2,7434,7.0070598440000000000000
1394,2,14667,6.308766980000000000000
1395,2,16090,13.081726230000000000000
1396,2,172344,24.716577680000000000000
1397,2,65599,16.559048040000000000000
1398,2,15855,8.6728442330000000000000
1399,2,9194,7.3957285930000000000000
1400,2,74985,5.7946476110000000000000
1401,2,60501,10.84955060000000000000
1402,2,168703,19.548141220000000000000
1403,2,109903,22.953651180000000000000
1404,2,301056,13.366163880000000000000
1405,2,184051,10.698611770000000000000
1406,2,67775,16.776737580000000000000
1407,2,25298,12.4833460000000000000
1408,2,317137,24.782175170000000000000
1409,2,176101,20.898921470000000000000
1410,2,61328,7.2699512320000000000000
1411,2,94482,16.549629450000000000000
1412,2,77620,11.655932260000000000000
1413,2,60627,15.437126820000000000000
1414,2,364996,18.656826660000000000000
1415,2,176805,14.551636270000000000000
1416,2,731347,18.021875720000000000000
1417,2,338159,14.639456430000000000000
1418,2,143215,13.624990490000000000000
1419,2,78690,12.317214050000000000000
1420,2,62124,13.406678310000000000000
1421,2,30581,10.091240570000000000000
1422,2,23192,7.757326010000000000000
1423,2,19997,10.48582890000000000000
1424,2,314980,24.015914030000000000000
1425,2,118537,15.471390780000000000000
1426,2,76800,8.0196648870000000000000
1427,2,120330,19.257360140000000000000
1428,2,226818,16.047538830000000000000
1429,2,147593,16.011755530000000000000
1430,2,99410,22.4270180000000000000
1431,2,49454,18.405186530000000000000
1432,2,21079,5.2177421550000000000000
1433,2,18041,7.2275883070000000000000
1434,2,99775,15.030271440000000000000
1435,2,61691,16.962429750000000000000
1436,2,65380,8.8177260840000000000000
1437,2,46439,10.058655090000000000000
1438,2,109481,16.449975130000000000000
1439,2,85947,20.501597010000000000000
1440,2,44663,7.7201637270000000000000
1441,2,17943,6.1608136130000000000000
1442,2,162705,18.577086830000000000000
1443,2,78941,16.500631260000000000000
1444,2,59157,21.288838990000000000000
1445,2,44238,24.506822220000000000000
1446,2,204201,10.322639020000000000000
1447,2,96761,8.7875950520000000000000
1448,2,90221,16.498157650000000000000
1449,2,75460,21.317046570000000000000
1450,2,40408,10.943411560000000000000
1451,2,21191,11.036174450000000000000
1452,3,4522799,15.605137220000000000000
1453,3,2684960,15.369124060000000000000
1454,3,67793,23.525839450000000000000
1455,3,30880,16.808918310000000000000
1456,3,137349,16.916422290000000000000
1457,3,101079,20.630640930000000000000
1458,3,13343,7.3923256770000000000000
1459,3,7292,6.7234019010000000000000
1460,3,15733,6.7441690990000000000000
1461,3,16148,12.93008880000000000000
1462,3,177559,25.836797710000000000000
1463,3,61589,15.646061490000000000000
1464,3,16801,9.1494761150000000000000
1465,3,10067,8.0310488150000000000000
1466,3,79587,6.2186331620000000000000
1467,3,76124,14.064454380000000000000
1468,3,170124,19.910328390000000000000
1469,3,101788,22.369612420000000000000
1470,3,331492,14.406782610000000000000
1471,3,191541,11.114109050000000000000
1472,3,63292,15.444230250000000000000
1473,3,23303,11.345290610000000000000
1474,3,335066,26.819268930000000000000
1475,3,185620,21.361929460000000000000
1476,3,49551,5.8657243820000000000000
1477,3,96140,17.060104310000000000000
1478,3,91567,13.95551220000000000000
1479,3,68028,18.592117450000000000000
1480,3,377891,19.364894230000000000000
1481,3,192895,15.333417060000000000000
1482,3,777297,19.242811150000000000000
1483,3,354812,15.227283550000000000000
1484,3,164318,14.653129830000000000000
1485,3,73778,11.494424790000000000000
1486,3,59379,12.688227190000000000000
1487,3,30775,10.385170890000000000000
1488,3,23413,7.7360753620000000000000
1489,3,17889,9.6740176730000000000000
1490,3,287978,22.116953860000000000000
1491,3,118652,15.685704240000000000000
1492,3,67750,7.2324371870000000000000
1493,3,117878,18.887194050000000000000
1494,3,227813,15.716519960000000000000
1495,3,188734,19.965239030000000000000
1496,3,94214,21.103301210000000000000
1497,3,55911,20.650415510000000000000
1498,3,21674,5.4094796930000000000000
1499,3,13866,5.6526241120000000000000
1500,3,105129,16.051356280000000000000
1501,3,60279,16.63617020000000000000
1502,3,73941,9.922489150000000000000
1503,3,43581,9.9659728610000000000000
1504,3,104340,16.270279370000000000000
1505,3,82409,20.736623320000000000000
1506,3,36589,6.5577795780000000000000
1507,3,22477,8.2313734830000000000000
1508,3,174377,20.545203050000000000000
1509,3,89233,18.003482350000000000000
1510,3,59642,21.473808520000000000000
1511,3,47304,26.006355350000000000000
1512,3,192090,9.9723034830000000000000
1513,3,103279,9.7575976880000000000000
1514,3,90872,16.426460350000000000000
1515,3,79474,22.14636430000000000000
1516,3,34835,9.1874869780000000000000
1517,3,22135,10.941346280000000000000
1518,4,4463860,15.516390660000000000000
1519,4,2604038,15.189865590000000000000
1520,4,68348,24.231637840000000000000
1521,4,31813,18.094485140000000000000
1522,4,145963,17.739057940000000000000
1523,4,99277,19.361941560000000000000
1524,4,13661,7.5525627630000000000000
1525,4,8355,7.5905551870000000000000
1526,4,18964,8.101572980000000000000
1527,4,16809,13.071880180000000000000
1528,4,181349,25.835987940000000000000
1529,4,64629,16.451401050000000000000
1530,4,15475,8.7760090280000000000000
1531,4,9499,7.5730276170000000000000
1532,4,67334,5.3713793410000000000000
1533,4,57661,11.169027890000000000000
1534,4,161348,19.643837650000000000000
1535,4,109288,24.25065460000000000000
1536,4,297775,13.617283790000000000000
1537,4,172639,9.9202536620000000000000
1538,4,63276,15.567698430000000000000
1539,4,27511,13.129862070000000000000
1540,4,342056,26.667227990000000000000
1541,4,177571,20.521322080000000000000
1542,4,42965,5.218252040000000000000
1543,4,68710,12.076611170000000000000
1544,4,94532,14.299263190000000000000
1545,4,78949,20.341703730000000000000
1546,4,368077,18.803096140000000000000
1547,4,206478,16.592694740000000000000
1548,4,759686,18.949872830000000000000
1549,4,350520,16.123104490000000000000
1550,4,157133,14.395809880000000000000
1551,4,65141,11.299334090000000000000
1552,4,58071,12.616450860000000000000
1553,4,31242,10.643146950000000000000
1554,4,22706,7.4358134660000000000000
1555,4,19623,10.424790420000000000000
1556,4,311171,23.417884890000000000000
1557,4,126904,16.465898890000000000000
1558,4,78918,8.2385352320000000000000
1559,4,112345,18.742471810000000000000
1560,4,230301,16.375644130000000000000
1561,4,171044,18.461963570000000000000
1562,4,93784,22.391366630000000000000
1563,4,54061,20.667099930000000000000
1564,4,21060,5.2401355570000000000000
1565,4,16140,6.3500306880000000000000
1566,4,111232,16.970196280000000000000
1567,4,60210,16.891237930000000000000
1568,4,62517,8.2579314030000000000000
1569,4,48783,10.944689860000000000000
1570,4,109250,16.834342370000000000000
1571,4,83712,20.328018530000000000000
1572,4,43131,7.7502232650000000000000
1573,4,17524,6.3951769770000000000000
1574,4,159058,18.820915070000000000000
